"","doc_id","word","freq"
"345","doc47","parental",1
"346","doc47","rearing",2
"347","doc47","mediator",1
"348","doc47","reference",2
"349","doc48","child",1
"350","doc48","emotional",2
"351","doc48","sdq",1
"352","doc48","socioeconomic",1
"353","doc48","status",1
"354","doc48","maternal",1
"355","doc48","health",1
"356","doc49","depression",1
"357","doc49","anxiety",1
"358","doc49","emotion",1
"359","doc49","regulation",1
"360","doc49","music",1
"361","doc49","telehealth",2
"362","doc49","mhealth",2
"363","doc50","temperament",1
"364","doc50","emotionality",1
"365","doc50","neuroticism",1
"366","doc50","effortful",1
"367","doc50","control",1
"368","doc50","psychopathology",1
"369","doc50","child",1
"370","doc50","adolescent",1
"371","doc51","adolescent",1
"372","doc51","breast",1
"373","doc51","cancer",1
"374","doc51","child",1
"375","doc51","emotional",1
"376","doc51","behavioral",1
"377","doc51","life",1
"378","doc51","difficulty",1
"379","doc52","father",3
"380","doc52","child",5
"381","doc52","relationship",1
"382","doc52","play",2
"383","doc52","mother",1
"384","doc52","attachment",2
"385","doc52","parent",1
"386","doc52","emotional",1
"387","doc52","regulation",1
"388","doc52","adolescent",1
"389","doc52","internalizing",1
"390","doc52","mediation",1
"391","doc53","music",2
"392","doc53","preference",1
"393","doc53","function",1
"394","doc53","construal",2
"395","doc53","theory",1
"396","doc53","individualism",1
"397","doc53","collectivism",2
"398","doc54","parenting",1
"399","doc54","anger",1
"400","doc54","emotion",1
"401","doc54","regulation",1
"402","doc54","adolescence",1
"403","doc54","behavior",1
"404","doc54","sibling",1
"405","doc55","emotion",1
"406","doc55","music",2
"407","doc55","therapy",1
"408","doc55","adolescence",1
"409","doc55","mental",1
"410","doc55","illness",1
"411","doc55","review",1
"412","doc55","distress",1
"413","doc56","autism",1
"414","doc56","behavior",1
"415","doc56","emotional",1
"416","doc56","adult",1
"417","doc56","outcome",1
"418","doc57","cerebral",1
"419","doc57","palsy",1
"420","doc57","mother",1
"421","doc57","child",1
"422","doc57","adolescent",1
"423","doc57","stress",1
"424","doc58","child",2
"425","doc58","care",2
"426","doc58","hour",2
"427","doc58","peer",1
"428","doc58","behavior",1
"429","doc58","nichd",2
"430","doc58","study",1
"431","doc58","youth",1
"432","doc58","development",1
"433","doc59","child",1
"434","doc59","psychiatic",1
"435","doc59","epidemiology",1
"436","doc59","follow",1
"437","doc60","child",1
"438","doc60","physical",1
"439","doc60","abuse",1
"440","doc60","intimate",1
"441","doc60","partner",1
"442","doc60","violence",2
"443","doc60","family",1
"444","doc60","sibling",1
"445","doc60","behavior",1
"446","doc61","mental",1
"447","doc61","disorder",1
"448","doc61","emotional",1
"449","doc61","family",1
"450","doc61","systematic",1
"451","doc61","review",1
"452","doc61","people",1
"453","doc62","internalizing",1
"454","doc62","symptom",1
"455","doc62","maternal",1
"456","doc62","anxiety",1
"457","doc62","friendship",1
"458","doc62","quality",1
"459","doc62","adolescence",1
"460","doc63","child",1
"461","doc63","mental",1
"462","doc63","health",1
"463","doc63","prevalence",1
"464","doc63","family",1
"465","doc63","intervention",1
"466","doc63","evaluation",1
"467","doc64","institutional",1
"468","doc64","rearing",2
"469","doc64","white",1
"470","doc64","matter",1
"471","doc64","dto",2
"472","doc64","depression",1
"473","doc64","anxiety",1
"474","doc64","late",1
"475","doc64","childhood",1
"476","doc65","autism",1
"477","doc65","spectrum",1
"478","doc65","disorder",1
"479","doc65","asp",2
"480","doc65","household",2
"481","doc65","chaos",1
"482","doc65","parenting",1
"483","doc65","psychopathology",1
"484","doc65","trajectory",1
"485","doc66","maternal",1
"486","doc66","depressive",1
"487","doc66","symptom",1
"488","doc66","rumination",1
"489","doc66","emotion",2
"490","doc66","regulation",1
"491","doc66","socialization",1
"492","doc66","response",1
"493","doc66","style",1
"494","doc67","behavior",3
"495","doc67","genetic",1
"496","doc67","child",2
"497","doc67","checklist",1
"498","doc67","multiple",1
"499","doc67","informant",1
"500","doc67","twin",1
"501","doc68","depression",1
"502","doc68","emotion",1
"503","doc68","dysregulation",1
"504","doc68","exploratory",1
"505","doc68","factor",1
"506","doc68","analysis",1
"507","doc68","mood",1
"508","doc68","lability",1
"509","doc68","preschool",1
"510","doc69","head",2
"511","doc69","injury",1
"512","doc69","depression",1
"513","doc69","neurobehavioral",2
"514","doc69","outcome",1
"515","doc69","pediatric",1
"516","doc70","aggression",1
"517","doc70","maternal",1
"518","doc70","depression",1
"519","doc70","adulthood",1
"520","doc71","conflict",1
"521","doc71","monitoring",1
"522","doc71","temperament",1
"523","doc71","development",1
"524","doc72","trauma",2
"525","doc72","childhood",1
"526","doc72","family",2
"527","doc72","violence",1
"528","doc72","behavior",1
"529","doc72","social",1
"530","doc72","health",1
"531","doc72","intervention",1
"532","doc72","latent",1
"533","doc72","class",1
"534","doc73","attachment",1
"535","doc73","emotion",1
"536","doc73","regulation",1
"537","doc73","preschool",1
"538","doc74","autogenic",2
"539","doc74","relaxation",2
"540","doc74","training",1
"541","doc74","effectiveness",1
"542","doc74","intervention",1
"543","doc75","parent",1
"544","doc75","child",2
"545","doc75","corumination",2
"546","doc75","solving",1
"547","doc75","transmission",1
"548","doc75","risk",1
"549","doc75","maternal",1
"550","doc75","depression",1
"551","doc75","psychopathology",1
"552","doc76","anxiety",1
"553","doc76","childhood",1
"554","doc76","behavioral",1
"555","doc76","inhibition",1
"556","doc76","effortful",1
"557","doc76","control",1
"558","doc76","gender",1
"559","doc77","childcare",4
"560","doc77","effect",2
"561","doc77","quality",1
"562","doc77","infant",1
"563","doc77","care",1
"564","doc78","smoking",1
"565","doc78","stress",1
"566","doc78","coping",1
"567","doc78","emotion",1
"568","doc78","health",1
"569","doc78","habit",1
"570","doc78","adult",1
"571","doc79","depression",1
"572","doc79","esteem",1
"573","doc79","efficacy",1
"574","doc79","adolescent",1
"575","doc79","smoking",1
"576","doc79","gender",1
"577","doc80","behavior",1
"578","doc80","change",1
"579","doc80","mobile",1
"580","doc80","game",1
"581","doc80","peer",1
"582","doc80","influence",1
"583","doc80","smoke",1
"584","doc80","cessation",1
"585","doc80","youth",1
"586","doc81","adolescence",1
"587","doc81","behavioural",1
"588","doc81","health",1
"589","doc81","habit",1
"590","doc81","marginalization",2
"591","doc82","adolescent",1
"592","doc82","child",1
"593","doc82","psychiatry",1
"594","doc82","epidemiology",1
"595","doc82","family",1
"596","doc82","community",1
"597","doc82","mental",1
"598","doc82","health",1
"599","doc83","child",1
"600","doc83","adolescent",1
"601","doc83","mental",1
"602","doc83","health",1
"603","doc83","persistence",1
"604","doc83","deviance",2
"605","doc83","epidemiology",1
"606","doc84","affect",1
"607","doc84","dysregulation",1
"608","doc84","foster",1
"609","doc84","youth",1
"610","doc84","mental",1
"611","doc84","health",1
"612","doc85","receptive",2
"613","doc85","music",1
"614","doc85","therapy",1
"615","doc85","emotion",1
"616","doc85","regulation",1
"617","doc85","negative",1
"618","doc85","affect",1
"619","doc85","reduction",1
"620","doc85","pilot",2
"621","doc85","effectiveness",1
"622","doc85","evaluation",1
"623","doc85","child",1
"624","doc85","adolescent",1
"625","doc85","mental",1
"626","doc85","health",1
"627","doc86","attachment",1
"628","doc86","anxiety",1
"629","doc87","emotion",3
"630","doc87","regulation",1
"631","doc87","dysregulation",1
"632","doc88","cancer",1
"633","doc88","cognitive",2
"634","doc88","coping",1
"635","doc88","emotion",1
"636","doc88","regulation",1
"637","doc88","distress",1
"638","doc88","oncology",1
"639","doc88","pregnancy",1
"640","doc89","psychosocial",1
"641","doc89","adjustment",1
"642","doc89","quality",1
"643","doc89","life",1
"644","doc89","child",1
"645","doc89","cancer",1
"646","doc89","stress",1
"647","doc90","attention",1
"648","doc90","deficit",1
"649","doc90","disorder",1
"650","doc90","hyperactivity",1
"651","doc90","adolescent",1
"652","doc90","cohort",1
"653","doc90","study",1
"654","doc91","executive",1
"655","doc91","function",1
"656","doc91","aggression",1
"657","doc91","malnutrition",2
"658","doc91","youth",1
"659","doc91","crosscultural",1
"660","doc91","longitudinal",1
"661","doc91","study",1
"662","doc92","risk",1
"663","doc92","child",2
"664","doc92","psychosocial",1
"665","doc92","predictor",1
"666","doc92","care",1
"667","doc92","population",1
"668","doc92","study",1
"669","doc93","internalize",1
"670","doc93","behavior",2
"671","doc93","latent",1
"672","doc93","class",1
"673","doc93","analysis",1
"674","doc93","adolescent",1
"675","doc94","adverse",1
"676","doc94","life",1
"677","doc94","event",1
"678","doc94","emotion",1
"679","doc94","regulation",1
"680","doc94","behaviour",1
"681","doc94","mother",1
"682","doc94","parenting",1
"683","doc95","distress",1
"684","doc95","tolerance",1
"685","doc95","maternal",1
"686","doc95","paternal",1
"687","doc95","emotion",1
"688","doc95","regulation",1
"689","doc95","depression",1
"690","doc96","adolescence",1
"691","doc96","cigarettes",2
"692","doc96","heart",1
"693","doc96","rate",1
"694","doc96","variability",1
"695","doc96","nicotine",2
"696","doc96","respiratory",1
"697","doc96","sinus",1
"698","doc96","arrhythmia",1
"699","doc97","bipolar",1
"700","doc97","disorder",1
"701","doc97","adolescent",1
"702","doc97","nutrition",2
"703","doc97","diet",2
"704","doc97","binge",1
"705","doc97","eat",1
"706","doc98","parent",1
"707","doc98","teen",2
"708","doc98","relationship",1
"709","doc98","program",1
"710","doc98","adolescence",1
"711","doc98","attachment",1
"712","doc98","intervention",1
"713","doc98","behavior",1
"714","doc99","abnormal",2
"715","doc99","adolescent",1
"716","doc99","eating",1
"717","doc99","emotional",1
"718","doc99","behavioral",1
"719","doc100","autism",1
"720","doc100","spectrum",1
"721","doc100","condition",1
"722","doc100","core",1
"723","doc100","psychological",1
"724","doc100","therapy",1
"725","doc101","recurrent",1
"726","doc101","abdominal",1
"727","doc101","pain",1
"728","doc101","child",1
"729","doc101","epidemiology",1
"730","doc101","anxiety",1
"731","doc101","parental",1
"732","doc101","health",1
"733","doc102","behavioral",1
"734","doc102","health",1
"735","doc102","child",1
"736","doc102","maltreatment",1
"737","doc102","cigarette",1
"738","doc102","smoke",1
"739","doc102","mediation",1
"740","doc103","behavioral",1
"741","doc103","emotional",1
"742","doc103","child",2
"743","doc103","adolescent",1
"744","doc103","epidemiology",1
"745","doc103","behavior",1
"746","doc103","checklist",1
"747","doc104","cigarette",1
"748","doc104","smoke",1
"749","doc104","adolescence",1
"750","doc104","mood",1
"751","doc104","affect",1
"752","doc104","regulation",1
"753","doc104","ecological",1
"754","doc104","momentary",1
"755","doc104","assessments",2
"756","doc105","emotion",1
"757","doc105","regulation",1
"758","doc105","reappraisal",1
"759","doc105","suppression",1
"760","doc105","music",1
"761","doc105","engagement",1
"762","doc106","adolescent",1
"763","doc106","anxiety",1
"764","doc106","subjective",1
"765","doc106","happiness",1
"766","doc106","hope",1
"767","doc106","music",1
"768","doc106","therapy",1
"769","doc106","emotional",1
"770","doc106","competence",1
"771","doc107","sibl",1
"772","doc107","relationship",1
"773","doc107","conflict",1
"774","doc107","symptom",2
"775","doc108","individual",1
"776","doc108","difference",1
"777","doc108","longitudinal",1
"778","doc108","research",1
"779","doc108","regulation",1
"780","doc108","development",1
"781","doc109","adolescent",1
"782","doc109","behavioural",1
"783","doc109","difficulty",2
"784","doc109","child",1
"785","doc109","emotional",1
"786","doc109","school",1
"787","doc110","social",1
"788","doc110","withdrawal",1
"789","doc110","temperament",1
"790","doc110","attention",1
"791","doc110","bia",1
"792","doc110","dot",2
"793","doc110","probe",2
"794","doc110","anxiety",1
"795","doc110","negative",1
"796","doc110","affect",1
"797","doc110","effortful",1
"798","doc110","control",1
"799","doc111","attachment",1
"800","doc111","style",1
"801","doc111","adolescence",1
"802","doc111","symptom",2
"803","doc112","emotion",1
"804","doc112","regulation",1
"805","doc112","emotional",1
"806","doc112","reactivity",1
"807","doc112","rumination",1
"808","doc112","response",1
"809","doc112","distress",1
"810","doc112","child",1
"811","doc112","maltreatment",1
"812","doc112","adolescence",1
"813","doc113","child",1
"814","doc113","psychotherapy",1
"815","doc113","psychological",1
"816","doc113","optimal",2
"817","doc113","functioning",1
"818","doc113","emotional",1
"819","doc113","somatic",1
"820","doc113","symptom",1
"821","doc114","short",1
"822","doc114","stature",1
"823","doc114","age",1
"824","doc114","factor",1
"825","doc114","adaptation",1
"826","doc114","psychological",1
"827","doc114","child",1
"828","doc114","parent",1
"829","doc115","adhd",1
"830","doc115","emotional",2
"831","doc115","expression",1
"832","doc115","regulation",1
"833","doc115","comorbidity",1
"834","doc116","communication",1
"835","doc116","diabete",1
"836","doc116","care",1
"837","doc116","mother",1
"838","doc116","child",1
"839","doc116","interaction",1
"840","doc116","parenting",1
"841","doc116","psychological",1
"842","doc116","adjustment",1
"843","doc117","behavior",1
"844","doc117","emotional",1
"845","doc117","psychiatric",1
"846","doc117","disorder",1
"847","doc117","vietnam",2
"848","doc118","behaviour",1
"849","doc118","residential",1
"850","doc118","care",1
"851","doc118","child",1
"852","doc118","psychiatry",1
"853","doc119","emotion",2
"854","doc119","perception",1
"855","doc119","behavior",1
"856","doc119","regulation",1
"857","doc119","preschooler",1
"858","doc120","adoption",1
"859","doc120","substance",1
"860","doc120","cumulative",1
"861","doc120","risk",1
"862","doc121","autism",1
"863","doc121","spectrum",1
"864","doc121","disorder",1
"865","doc121","emotion",1
"866","doc121","regulation",1
"867","doc121","maternal",1
"868","doc121","stress",1
"869","doc121","temperament",1
"870","doc122","depression",1
"871","doc122","family",1
"872","doc122","process",1
"873","doc122","parent",1
"874","doc122","relation",1
"875","doc122","emotion",1
"876","doc122","socialization",1
"877","doc123","sdq",1
"878","doc123","mental",1
"879","doc123","health",2
"880","doc123","child",1
"881","doc123","adolescent",1
"882","doc123","kigg",1
"883","doc123","age",1
"884","doc123","gender",1
"885","doc123","socioeconomic",1
"886","doc123","status",2
"887","doc123","migration",1
"888","doc123","public",1
"889","doc124","victimisation",1
"890","doc124","mental",1
"891","doc124","health",2
"892","doc124","physical",1
"893","doc124","socioeconomic",1
"894","doc124","outcome",1
"895","doc124","development",1
"896","doc124","child",1
"897","doc124","adolescent",1
"898","doc124","life",1
"899","doc125","risk",1
"900","doc125","factor",1
"901","doc125","emotional",1
"902","doc125","regulation",1
"903","doc125","parenting",1
"904","doc125","adolescence",1
"905","doc126","epidemiology",1
"906","doc126","persistence",1
"907","doc126","behaviour",1
"908","doc126","psychiatric",1
"909","doc126","symptom",1
"910","doc126","childhood",1
"911","doc127","childhood",1
"912","doc127","maltreatment",1
"913","doc127","comorbidity",1
"914","doc127","emotional",1
"915","doc127","regulation",1
"916","doc127","dysregulation",1
"917","doc127","interpersonal",1
"918","doc127","trauma",1
"919","doc127","posttraumatic",2
"920","doc127","stress",2
"921","doc127","disorder",1
"922","doc128","adhd",1
"923","doc128","regulation",1
"924","doc128","cbcl",1
"925","doc128","deprivation",1
"926","doc128","adoption",1
"927","doc128","adolescence",1
"928","doc128","culture",1
"929","doc129","income",1
"930","doc129","gradient",2
"931","doc129","adolescence",1
"932","doc129","emotional",1
"933","doc129","sociodemographic",1
"934","doc129","risk",1
"935","doc129","factor",2
"936","doc129","family",1
"937","doc129","national",1
"938","doc129","child",2
"939","doc129","development",1
"940","doc129","study",2
"941","doc129","british",4
"942","doc129","cohort",1
"943","doc129","adolescent",1
"944","doc129","mental",1
"945","doc129","health",1
"946","doc129","survey",1
"947","doc130","acculturation",1
"948","doc130","compliance",2
"949","doc130","defiance",2
"950","doc130","puertoo",2
"951","doc130","rican",2
"952","doc130","control",1
"953","doc130","adolescent",1
"954","doc130","parenting",1
"955","doc131","child",1
"956","doc131","drug",1
"957","doc131","abusers",2
"958","doc131","family",1
"959","doc131","gender",1
"960","doc131","difference",1
"961","doc132","emotion",2
"962","doc132","regulation",1
"963","doc132","resilience",1
"964","doc132","violence",1
"965","doc132","socialization",1
"966","doc132","preschool",1
"967","doc133","respiratory",1
"968","doc133","sinus",1
"969","doc133","arrhythmia",1
"970","doc133","mother",1
"971","doc133","child",1
"972","doc133","dyad",2
"973","doc133","emotion",1
"974","doc133","regulation",1
"975","doc133","community",1
"976","doc133","sample",1
"977","doc133","stress",1
"978","doc133","trauma",1
"979","doc134","child",1
"980","doc134","adolescent",1
"981","doc134","health",1
"982","doc134","promotion",1
"983","doc134","policy",1
"984","doc134","evidence",1
"985","doc134","practice",1
"986","doc134","review",1
"987","doc135","developmental",1
"988","doc135","disorder",1
"989","doc135","specific",1
"990","doc135","language",1
"991","doc135","impairment",1
"992","doc135","psychosocial",1
"993","doc135","stress",3
"994","doc135","family",1
"995","doc135","parent",1
"996","doc136","behavioral",1
"997","doc136","child",2
"998","doc136","behavior",1
"999","doc136","checklist",1
"1000","doc136","hom",2
"1001","doc136","time",1
"1002","doc136","trend",1
"1003","doc136","study",1
"1004","doc137","attachment",1
"1005","doc137","security",1
"1006","doc137","behavioral",1
"1007","doc137","depression",1
"1008","doc137","emotional",1
"1009","doc137","homeschooling",2
"1010","doc137","school",1
"1011","doc138","diagnostic",1
"1012","doc138","interview",1
"1013","doc138","adhd",1
"1014","doc138","oppositional",1
"1015","doc138","defiant",1
"1016","doc138","disorder",2
"1017","doc138","conduct",1
"1018","doc138","anxiety",1
"1019","doc138","depression",1
"1020","doc139","anger",1
"1021","doc139","attention",1
"1022","doc139","regulation",1
"1023","doc139","latent",1
"1024","doc139","difference",1
"1025","doc139","score",1
"1026","doc139","analysis",1
"1027","doc140","adolescent",1
"1028","doc140","onset",2
"1029","doc140","schizophrenia",2
"1030","doc140","childhood",1
"1031","doc140","psychiatric",1
"1032","doc140","disorder",1
"1033","doc140","neurodevelopmental",1
"1034","doc140","continuum",2
"1035","doc141","deafness",1
"1036","doc141","mental",1
"1037","doc141","health",1
"1038","doc141","childhood",1
"1039","doc141","quality",1
"1040","doc141","life",1
"1041","doc142","depression",1
"1042","doc142","behavior",1
"1043","doc142","adolescence",1
"1044","doc142","parent",1
"1045","doc142","report",1
"1046","doc142","gender",1
"1047","doc142","difference",1
"1048","doc143","mental",1
"1049","doc143","health",1
"1050","doc143","service",1
"1051","doc143","utilization",1
"1052","doc143","ethnicity",1
"1053","doc144","child",1
"1054","doc144","adolescent",1
"1055","doc144","depression",1
"1056","doc144","anxiety",1
"1057","doc145","health",1
"1058","doc145","related",1
"1059","doc145","quality",1
"1060","doc145","life",1
"1061","doc145","child",1
"1062","doc145","congenital",1
"1063","doc145","heart",1
"1064","doc145","disease",2
"1065","doc145","proxy",2
"1066","doc145","chronic",1
"1067","doc146","adolescent",1
"1068","doc146","cannabis",1
"1069","doc146","cigarette",1
"1070","doc146","smoke",1
"1071","doc146","longitudinal",1
"1072","doc146","analysis",1
"1073","doc146","predictor",1
"1074","doc147","internalize",1
"1075","doc147","parent",1
"1076","doc147","attachment",2
"1077","doc147","peer",1
"1078","doc147","psychological",1
"1079","doc147","adjustment",1
"1080","doc147","adolescence",1
"1081","doc148","mental",1
"1082","doc148","health",1
"1083","doc148","identity",1
"1084","doc148","resilience",1
"1085","doc148","structural",1
"1086","doc148","equation",1
"1087","doc148","modeling",1
"1088","doc149","adult",2
"1089","doc149","attachment",2
"1090","doc149","interview",1
"1091","doc149","relationship",1
"1092","doc149","scale",1
