"","doc_id","word","freq"
"197","doc18","culture",1
"198","doc18","cross",1
"199","doc18","cultural",1
"200","doc18","difference",1
"201","doc18","multinational",2
"202","doc18","corporation",2
"203","doc18","game",1
"204","doc18","behavior",1
"205","doc19","decision",2
"206","doc19","theory",1
"207","doc19","prisoner",2
"208","doc19","dilemma",2
"209","doc19","agent",1
"210","doc19","computational",2
"211","doc19","economics",3
"212","doc19","experimental",1
"213","doc19","cooperation",1
"214","doc19","dynamics",1
"215","doc19","game",1
"216","doc20","cooperation",2
"217","doc20","decision",3
"218","doc20","time",3
"219","doc20","cultural",2
"220","doc20","difference",2
"221","doc20","cooperative",1
"222","doc20","behavior",1
"223","doc20","culture",1
"224","doc20","game",1
"225","doc20","experimental",1
"226","doc20","human",1
"227","doc20","indion",2
"228","doc20","social",3
"229","doc20","environment",1
"230","doc20","support",1
"231","doc20","welfare",1
"232","doc20","factor",1
"233","doc20","cross",1
"234","doc21","public",1
"235","doc21","game",1
"236","doc21","conditional",1
"237","doc21","cooperation",2
"238","doc21","trust",2
"239","doc21","betrayal",1
"240","doc21","aversion",2
"241","doc21","exploitation",2
"242","doc21","free",1
"243","doc21","riding",1
"244","doc21","experiment",1
"245","doc21","social",1
"246","doc21","behavior",1
"247","doc22","neural",2
"248","doc22","response",1
"249","doc22","loss",1
"250","doc22","context",1
"251","doc22","human",3
"252","doc22","female",3
"253","doc22","social",2
"254","doc22","cooperation",2
"255","doc22","adult",1
"256","doc22","brain",1
"257","doc22","cooperative",1
"258","doc22","behavior",2
"259","doc22","interpersonal",1
"260","doc22","relation",1
"261","doc22","magnetic",1
"262","doc22","resonance",1
"263","doc22","neuropsychological",1
"264","doc22","test",1
"265","doc22","prefrontal",1
"266","doc22","cortex",1
"267","doc22","reward",1
"268","doc22","receptor",1
"269","doc22","prisoner",1
"270","doc22","dilemma",1
"271","doc22","game",1
"272","doc23","social",6
"273","doc23","rank",2
"274","doc23","cooperation",2
"275","doc23","comparison",2
"276","doc23","processis",1
"277","doc23","cooperative",2
"278","doc23","decision",3
"279","doc23","adult",2
"280","doc23","behavior",2
"281","doc23","female",1
"282","doc23","human",1
"283","doc23","male",1
"284","doc23","class",1
"285","doc24","experimental",1
"286","doc24","economics",2
"287","doc24","public",1
"288","doc24","provision",1
"289","doc24","collective",2
"290","doc24","action",1
"291","doc24","cooperation",2
"292","doc24","demand",2
"293","doc24","revelation",2
"294","doc24","behavior",1
"295","doc24","experimentation",1
"296","doc24","social",1
"297","doc24","dilemma",1
"298","doc25","cooperation",2
"299","doc25","coordination",1
"300","doc25","spillover",1
"301","doc25","cooptation",2
"302","doc25","interdependence",1
"303","doc25","hypothesis",1
"304","doc25","solving",1
"305","doc25","theory",1
"306","doc25","evolution",1
"307","doc26","dual",2
"308","doc26","task",2
"309","doc26","memory",3
"310","doc26","load",2
"311","doc26","trust",2
"312","doc26","social",2
"313","doc26","cooperation",2
"314","doc26","source",1
"315","doc26","attention",1
"316","doc26","human",1
"317","doc26","channel",2
"318","doc26","capacity",2
"319","doc26","short",1
"320","doc26","term",1
"321","doc26","behavior",1
"322","doc26","performance",1
"323","doc27","social",2
"324","doc27","dilemma",2
"325","doc27","uncertainty",2
"326","doc27","punishment",2
"327","doc27","cooperation",2
"328","doc27","environment",1
"329","doc28","cooperation",2
"330","doc28","child",1
"331","doc28","movement",1
"332","doc28","synchrony",2
"333","doc28","childhood",1
"334","doc28","development",1
"335","doc28","motor",2
"336","doc28","processis",1
"337","doc29","altruism",3
"338","doc29","strategy",1
"339","doc29","method",1
"340","doc29","inequity",1
"341","doc29","aversion",1
"342","doc29","reciprocity",2
"343","doc29","social",2
"344","doc29","preference",1
"345","doc29","cooperative",1
"346","doc29","behavior",2
"347","doc29","human",1
"348","doc29","interpersonal",1
"349","doc29","relation",1
"350","doc29","cooperation",1
"351","doc29","behavioral",1
"352","doc29","economics",1
"353","doc30","cooperation",2
"354","doc30","trust",2
"355","doc30","moralistic",2
"356","doc30","punishment",3
"357","doc30","facial",4
"358","doc30","trustworthiness",1
"359","doc30","expression",3
"360","doc30","adolescent",1
"361","doc30","adult",2
"362","doc30","cooperative",1
"363","doc30","behavior",2
"364","doc30","female",1
"365","doc30","human",1
"366","doc30","male",1
"367","doc30","moral",1
"368","doc30","prisoner",1
"369","doc30","dilemma",1
"370","doc30","smile",2
"371","doc30","social",1
"372","doc30","morality",1
"373","doc31","competition",2
"374","doc31","cooperation",2
"375","doc31","social",2
"376","doc31","disidentification",2
"377","doc31","capital",1
"378","doc32","externality",1
"379","doc32","public",1
"380","doc32","actual",2
"381","doc32","behavior",3
"382","doc32","cognitive",2
"383","doc32","psychometric",1
"384","doc32","analysis",1
"385","doc32","choice",1
"386","doc32","ability",1
"387","doc32","cooperation",1
"388","doc32","environmental",1
"389","doc32","effect",1
"390","doc33","cooperation",1
"391","doc33","game",1
"392","doc33","theory",1
"393","doc33","sportspersonship",2
"394","doc33","morality",2
"395","doc33","emotional",2
"396","doc33","intelligence",2
"397","doc33","sport",2
"398","doc34","intergroup",2
"399","doc34","cooperation",2
"400","doc34","implicit",2
"401","doc34","attitude",2
"402","doc34","evaluative",2
"403","doc34","tuning",2
"404","doc34","trust",2
"405","doc34","dynamics",1
"406","doc34","social",1
"407","doc34","behavior",1
"408","doc35","cooperation",1
"409","doc35","inter",1
"410","doc35","conflict",2
"411","doc35","identity",1
"412","doc35","multilevel",2
"413","doc35","public",1
"414","doc35","experiment",1
"415","doc35","tullock",2
"416","doc35","contest",2
"417","doc35","dynamics",1
"418","doc35","social",1
"419","doc35","psychology",1
"420","doc36","reputation",2
"421","doc36","effect",1
"422","doc36","social",2
"423","doc36","network",2
"424","doc36","cooperation",2
"425","doc36","raub",2
"426","doc36","weesie",2
"427","doc36","model",2
"428","doc37","social",2
"429","doc37","decision",2
"430","doc37","cooperation",2
"431","doc37","party",1
"432","doc37","selfâ",2
"433","doc37","perspective",1
"434","doc37","role",1
"435","doc37","process",1
"436","doc38","free",1
"437","doc38","cooperation",2
"438","doc38","morality",2
"439","doc38","dual",2
"440","doc38","process",2
"441","doc38","volition",2
"442","doc38","corruption",1
"443","doc38","models",2
"444","doc39","anterior",2
"445","doc39","insula",2
"446","doc39","anxiety",2
"447","doc39","oxytocin",2
"448","doc39","social",1
"449","doc39","cooperation",1
"450","doc39","functional",2
"451","doc39","magnetic",2
"452","doc39","resonance",2
"453","doc39","imaging",2
"454","doc39","amygdala",1
"455","doc39","brain",1
"456","doc39","vasopressin",1
"457","doc40","intergroup",1
"458","doc40","setting",1
"459","doc40","cooperation",2
"460","doc40","dual",1
"461","doc40","systems",2
"462","doc40","decision",1
"463","doc40","ingroup",1
"464","doc40","outgroup",1
"465","doc40","neuroendocrinology",2
"466","doc40","oxytocin",1
"467","doc41","cooperation",2
"468","doc41","intergroup",2
"469","doc41","competition",2
"470","doc41","public",1
"471","doc41","game",1
"472","doc41","multilevel",2
"473","doc41","selection",1
"474","doc41","dynamics",1
"475","doc41","prosocial",1
"476","doc41","behavior",1
"477","doc41","threshold",1
"478","doc42","cooperation",2
"479","doc42","anger",2
"480","doc42","theories",2
"481","doc42","public",1
"482","doc42","game",1
"483","doc42","emotion",1
"484","doc42","theory",1
"485","doc43","conflict",2
"486","doc43","cooperation",2
"487","doc43","contest",2
"488","doc43","experiment",1
"489","doc43","mathematical",1
"490","doc43","modeling",1
"491","doc44","violent",2
"492","doc44","video",1
"493","doc44","game",3
"494","doc44","prosocial",2
"495","doc44","behavior",2
"496","doc44","evolutionary",2
"497","doc44","perspective",1
"498","doc44","experimental",1
"499","doc44","study",1
"500","doc44","computer",1
"501","doc44","cooperation",1
"502","doc44","media",2
"503","doc44","exposure",1
"504","doc44","psychology",1
"505","doc44","prisoner",1
"506","doc44","dilemma",1
"507","doc44","violence",1
"508","doc45","hyperscanning",2
"509","doc45","social",1
"510","doc45","decision",1
"511","doc45","prisoner",2
"512","doc45","dilemma",2
"513","doc45","game",2
"514","doc45","cooperation",2
"515","doc45","inter",1
"516","doc45","synchronization",2
"517","doc45","temporoparietal",2
"518","doc45","region",2
"519","doc45","cue",1
"520","doc45","intention",1
"521","doc45","neuron",1
"522","doc46","cooperation",1
"523","doc46","punishment",1
"524","doc46","corruption",1
"525","doc46","stigma",2
"526","doc47","game",3
"527","doc47","discounte",2
"528","doc47","random",1
"529","doc47","termination",1
"530","doc47","prisoner",2
"531","doc47","dilemma",2
"532","doc47","cooperation",1
"533","doc47","strategy",1
"534","doc48","experiment",1
"535","doc48","cooperation",2
"536","doc48","prisoner",2
"537","doc48","dilemma",2
"538","doc48","game",3
"539","doc48","reputation",1
"540","doc48","decision",1
"541","doc48","random",1
"542","doc48","sample",1
"543","doc49","public",2
"544","doc49","cooperation",2
"545","doc49","efficacy",2
"546","doc49","game",3
"547","doc49","theory",2
"548","doc49","experiment",1
"549","doc49","sector",1
"550","doc50","public",1
"551","doc50","game",1
"552","doc50","cooperation",2
"553","doc50","prosocial",2
"554","doc50","behavior",2
"555","doc50","task",1
"556","doc50","child",1
"557","doc50","development",2
"558","doc50","childhood",1
"559","doc50","age",1
"560","doc50","difference",1
"561","doc51","public",1
"562","doc51","social",3
"563","doc51","comparison",2
"564","doc51","punishment",2
"565","doc51","cooperation",2
"566","doc51","dilemma",1
"567","doc51","power",1
"568","doc51","interpersonal",1
"569","doc51","control",1
"570","doc51","dynamics",1
"571","doc52","public",1
"572","doc52","experiment",1
"573","doc52","punishment",2
"574","doc52","institution",1
"575","doc52","formation",1
"576","doc52","unilateral",2
"577","doc52","provision",1
"578","doc52","cooperation",2
"579","doc52","cost",2
"580","doc52","analysis",1
"581","doc52","experimentation",1
"582","doc53","experiment",1
"583","doc53","public",1
"584","doc53","voluntary",1
"585","doc53","contribution",1
"586","doc53","beliefs",1
"587","doc53","feedback",2
"588","doc53","business",1
"589","doc53","experimental",2
"590","doc53","laboratory",1
"591","doc53","method",1
"592","doc53","game",1
"593","doc53","attitude",1
"594","doc53","cooperation",1
"595","doc54","punishment",2
"596","doc54","cooperation",2
"597","doc54","reciprocity",2
"598","doc54","cooperative",1
"599","doc54","behavior",1
"600","doc54","game",2
"601","doc54","theory",1
"602","doc54","human",1
"603","doc54","institutionalization",2
"604","doc54","prisoner",1
"605","doc54","dilemma",1
"606","doc55","cooperation",2
"607","doc55","cheater",2
"608","doc55","detection",2
"609","doc55","thin",2
"610","doc55","slice",2
"611","doc55","impression",2
"612","doc55","formation",2
"613","doc55","personality",2
"614","doc55","judgament",1
"615","doc55","replication",1
"616","doc55","interpersonal",1
"617","doc55","interaction",1
"618","doc55","prisoner",1
"619","doc55","dilemma",1
"620","doc55","game",1
"621","doc55","cheat",2
"622","doc55","prediction",1
"623","doc56","power",1
"624","doc56","asymmetry",1
"625","doc56","punishment",2
"626","doc56","prisoner",2
"627","doc56","dilemma",2
"628","doc56","game",2
"629","doc56","cooperative",1
"630","doc56","investment",1
"631","doc56","cooperation",1
"632","doc56","interpersonal",1
"633","doc56","control",1
"634","doc57","cooperation",1
"635","doc57","communication",2
"636","doc57","prisoner",1
"637","doc57","dilemma",1
"638","doc57","game",2
"639","doc57","intention",2
"640","doc58","economics",1
"641","doc58","behavior",1
"642","doc58","behavioral",1
"643","doc58","decision",2
"644","doc58","game",2
"645","doc58","theory",3
"646","doc58","comparative",2
"647","doc58","competition",2
"648","doc58","cooperation",2
"649","doc58","gender",1
"650","doc58","difference",1
"651","doc58","incentive",2
"652","doc58","scheme",2
"653","doc58","feedback",1
"654","doc59","cooperation",2
"655","doc59","prisoner",2
"656","doc59","dilemma",2
"657","doc59","social",1
"658","doc59","preference",1
"659","doc59","expectation",1
"660","doc59","reciprocity",1
"661","doc59","fmri",1
"662","doc59","game",1
"663","doc59","functional",1
"664","doc59","magnetic",1
"665","doc59","resonance",1
"666","doc60","cooperation",2
"667","doc60","partner",2
"668","doc60","choice",2
"669","doc60","punishment",2
"670","doc60","control",1
"671","doc60","prisoner",2
"672","doc60","dilemma",2
"673","doc60","behavior",1
"674","doc60","game",1
"675","doc61","evolution",1
"676","doc61","human",1
"677","doc61","cooperation",3
"678","doc61","conditional",1
"679","doc61","altruism",1
"680","doc61","public",1
"681","doc61","game",2
"682","doc61","cooperative",1
"683","doc61","behavior",2
"684","doc61","prosocial",1
"685","doc61","computer",1
"686","doc61","country",1
"687","doc61","experimental",1
"688","doc61","laboratory",1
"689","doc61","internet",1
"690","doc62","international",6
"691","doc62","cooperation",2
"692","doc62","institution",1
"693","doc62","regime",2
"694","doc62","game",2
"695","doc62","theory",2
"696","doc62","treaty",2
"697","doc62","organization",1
"698","doc62","relation",1
"699","doc63","prosocial",2
"700","doc63","behavior",2
"701","doc63","economic",1
"702","doc63","game",2
"703","doc63","social",1
"704","doc63","orientation",1
"705","doc63","decision",2
"706","doc63","time",2
"707","doc63","heuristic",1
"708","doc63","cooperation",1
"709","doc63","economics",1
"710","doc63","reaction",1
"711","doc64","reputation",2
"712","doc64","partner",1
"713","doc64","selection",1
"714","doc64","cooperation",2
"715","doc64","prisoner",2
"716","doc64","dilemma",2
"717","doc64","online",1
"718","doc64","transaction",2
"719","doc64","interpersonal",1
"720","doc64","interaction",1
"721","doc64","game",1
"722","doc64","electronic",2
"723","doc64","communication",1
"724","doc65","cooperation",2
"725","doc65","prosociality",2
"726","doc65","dictator",1
"727","doc65","game",1
"728","doc65","party",1
"729","doc65","punishment",2
"730","doc65","habit",4
"731","doc65","culture",1
"732","doc65","institution",1
"733","doc65","prosocial",1
"734","doc65","behavior",1
"735","doc65","selfishness",1
"736","doc66","legitimacy",2
"737","doc66","punishment",2
"738","doc66","cooperation",1
"739","doc66","public",1
"740","doc66","game",1
"741","doc66","power",1
"742","doc66","social",2
"743","doc66","interaction",1
"744","doc66","psychology",1
"745","doc66","interpersonal",1
"746","doc66","control",1
"747","doc67","cultural",4
"748","doc67","accommodation",2
"749","doc67","alienation",2
"750","doc67","foreign",2
"751","doc67","language",2
"752","doc67","effect",2
"753","doc67","gender",1
"754","doc67","lab",1
"755","doc67","experiment",1
"756","doc67","competition",1
"757","doc67","cooperation",1
"758","doc67","prisoner",1
"759","doc67","dilemma",1
"760","doc67","game",1
"761","doc67","collaboration",1
"762","doc68","cooperation",3
"763","doc68","fairness",2
"764","doc68","socioeconomic",2
"765","doc68","status",2
"766","doc68","saliva",4
"767","doc68","cortisol",2
"768","doc68","stress",3
"769","doc68","recovery",2
"770","doc68","hydrocortisone",2
"771","doc68","game",1
"772","doc69","behavioral",3
"773","doc69","economics",2
"774","doc69","reward",1
"775","doc69","sciences",2
"776","doc69","evolutionary",1
"777","doc69","psychology",1
"778","doc69","game",1
"779","doc69","theory",1
"780","doc69","cooperation",1
"781","doc69","childhood",1
"782","doc69","development",1
"783","doc70","cooperation",2
"784","doc70","cognitive",3
"785","doc70","ability",2
"786","doc70","confusion",2
"787","doc70","public",1
"788","doc70","dual",1
"789","doc70","theory",1
"790","doc70","decision",1
"791","doc70","incentive",1
"792","doc70","reaction",1
"793","doc70","time",1
"794","doc70","process",1
"795","doc70","game",1
"796","doc71","social",2
"797","doc71","dilemma",1
"798","doc71","public",1
"799","doc71","game",2
"800","doc71","experimental",1
"801","doc71","economics",2
"802","doc71","decision",1
"803","doc71","science",2
"804","doc72","coordination",1
"805","doc72","game",2
"806","doc72","equilibrium",1
"807","doc72","selection",1
"808","doc72","information",1
"809","doc72","disclosure",1
"810","doc72","reward",2
"811","doc72","punishment",2
"812","doc72","computer",1
"813","doc72","prisoner",1
"814","doc73","behavioral",1
"815","doc73","economics",1
"816","doc73","psychopathy",4
"817","doc73","personality",2
"818","doc73","experiment",1
"819","doc73","trust",2
"820","doc73","game",1
"821","doc73","risk",2
"822","doc73","attitude",1
"823","doc73","money",1
"824","doc73","trait",1
"825","doc73","perception",1
"826","doc73","social",1
"827","doc73","behavior",2
"828","doc74","depression",3
"829","doc74","neuroeconomics",2
"830","doc74","prisoner",3
"831","doc74","dilemma",3
"832","doc74","adult",2
"833","doc74","control",1
"834","doc74","study",1
"835","doc74","cooperative",1
"836","doc74","behavior",2
"837","doc74","emotion",1
"838","doc74","female",1
"839","doc74","human",1
"840","doc74","magnetic",1
"841","doc74","resonance",1
"842","doc74","image",1
"843","doc74","male",1
"844","doc74","neural",1
"845","doc74","pathway",1
"846","doc74","psychiatic",1
"847","doc74","status",1
"848","doc74","rate",1
"849","doc74","scale",1
"850","doc74","social",2
"851","doc74","united",2
"852","doc74","kingdom",2
"853","doc74","interpersonal",1
"854","doc74","interaction",1
"855","doc74","major",1
"856","doc74","game",1
"857","doc74","exchange",1
"858","doc75","reciprocity",5
"859","doc75","disposition",2
"860","doc75","positive",1
"861","doc75","negative",1
"862","doc75","game",2
"863","doc75","reciprocal",1
"864","doc75","behavior",2
"865","doc75","personality",1
"866","doc75","prisoner",1
"867","doc75","dilemma",1
"868","doc75","social",1
"869","doc76","concurrent",2
"870","doc76","task",1
"871","doc76","opponent",1
"872","doc76","prisoner",3
"873","doc76","cognitive",1
"874","doc76","processing",1
"875","doc76","cooperation",1
"876","doc76","dilemma",1
"877","doc76","game",1
"878","doc77","behavior",2
"879","doc77","analysis",2
"880","doc77","norm",2
"881","doc77","guilt",2
"882","doc77","shame",2
"883","doc77","theory",2
"884","doc77","mind",2
"885","doc77","bargaining",1
"886","doc77","social",1
"887","doc78","behavior",4
"888","doc78","collective",2
"889","doc78","cooperation",2
"890","doc78","spatial",2
"891","doc78","lattice",2
"892","doc78","network",1
"893","doc78","individuality",2
"894","doc78","participant",1
"895","doc78","reputation",2
"896","doc78","algorithm",1
"897","doc78","biological",1
"898","doc78","evolution",1
"899","doc78","cooperative",1
"900","doc78","investment",1
"901","doc78","model",1
"902","doc78","theoretical",1
"903","doc78","dynamics",1
"904","doc79","prosocial",2
"905","doc79","behavior",4
"906","doc79","subjective",2
"907","doc79","insecurity",1
"908","doc79","violence",3
"909","doc79","farmer",2
"910","doc79","victimization",2
"911","doc79","game",1
"912","doc79","theory",1
"913","doc79","human",1
"914","doc79","social",2
"915","doc79","emotional",1
"916","doc79","security",1
"917","doc79","trust",1
"918","doc79","agricultural",2
"919","doc79","worker",2
"920","doc79","altruism",1
"921","doc79","cooperation",1
"922","doc80","humanâ",2
"923","doc80","robot",4
"924","doc80","interaction",4
"925","doc80","reciprocity",2
"926","doc80","game",4
"927","doc80","theory",2
"928","doc80","prisoner",2
"929","doc80","dilemma",2
"930","doc80","ultimatum",1
"931","doc80","cooperation",1
"932","doc80","human",3
"933","doc80","computer",1
"934","doc80","robotic",2
"935","doc81","athlete",4
"936","doc81","employee",2
"937","doc81","cooperative",1
"938","doc81","behavior",1
"939","doc81","cooperation",1
"940","doc81","characteristic",1
"941","doc82","trust",2
"942","doc82","cooperation",2
"943","doc82","moral",1
"944","doc82","psychology",1
"945","doc82","trolley",2
"946","doc82","dilemma",3
"947","doc82","utilitarian",2
"948","doc82","reason",2
"949","doc82","social",2
"950","doc82","behavior",1
"951","doc82","morality",1
"952","doc83","cooperation",2
"953","doc83","social",2
"954","doc83","dilemma",2
"955","doc83","effect",2
"956","doc83","internal",1
"957","doc83","external",1
"958","doc83","locus",1
"959","doc83","control",1
"960","doc83","charitable",1
"961","doc83","behavior",1
"962","doc84","interdependent",2
"963","doc84","security",1
"964","doc84","risk",2
"965","doc84","cooperation",2
"966","doc84","agent",1
"967","doc84","representative",1
"968","doc84","decision",1
"969","doc84","dynamics",1
"970","doc85","dynamics",3
"971","doc85","social",4
"972","doc85","identity",2
"973","doc85","movement",1
"974","doc85","synchrony",2
"975","doc85","categorization",2
"976","doc85","cooperation",2
"977","doc85","intergroup",2
"978","doc85","relation",1
"979","doc86","leadership",2
"980","doc86","fram",2
"981","doc86","social",2
"982","doc86","dilemma",2
"983","doc86","public",1
"984","doc86","laboratory",1
"985","doc86","experiment",1
"986","doc86","decision",1
"987","doc86","game",1
"988","doc87","moral",1
"989","doc87","foundations",2
"990","doc87","theory",1
"991","doc87","behavioral",1
"992","doc87","economics",2
"993","doc87","prisoner",1
"994","doc87","dilemma",1
"995","doc87","trust",1
"996","doc87","game",1
"997","doc87","progressivism",2
"998","doc87","neuroticism",1
"999","doc87","personality",1
"1000","doc87","trait",1
"1001","doc87","prosocial",1
"1002","doc87","behavior",1
"1003","doc87","social",1
"1004","doc87","justice",1
"1005","doc88","memory",2
"1006","doc88","prisoner",2
"1007","doc88","dilemma",1
"1008","doc88","cooperative",1
"1009","doc88","behavior",1
"1010","doc88","strategy",1
"1011","doc88","short",1
"1012","doc88","term",1
"1013","doc88","cooperation",1
"1014","doc88","interpersonal",1
"1015","doc88","interaction",1
"1016","doc89","social",2
"1017","doc89","reasoning",1
"1018","doc89","prisoner",2
"1019","doc89","dilemma",2
"1020","doc89","effect",1
"1021","doc89","interaction",1
"1022","doc89","functional",1
"1023","doc89","magnetic",1
"1024","doc89","resonance",1
"1025","doc89","mentalization",2
"1026","doc89","game",1
"1027","doc90","emotion",3
"1028","doc90","recognition",4
"1029","doc90","expression",1
"1030","doc90","empathy",2
"1031","doc90","cooperation",2
"1032","doc90","social",1
"1033","doc90","orientation",1
"1034","doc90","evolution",1
"1035","doc90","prosocial",1
"1036","doc90","behavior",1
"1037","doc91","social",3
"1038","doc91","decision",2
"1039","doc91","functional",1
"1040","doc91","neuroimaging",2
"1041","doc91","dilemma",2
"1042","doc91","anticoordination",2
"1043","doc91","game",2
"1044","doc91","coordination",1
"1045","doc91","facial",1
"1046","doc91","cue",1
"1047","doc91","oxytocin",1
"1048","doc91","magnetic",1
"1049","doc91","resonance",1
"1050","doc91","image",1
"1051","doc92","cooperation",1
"1052","doc92","social",3
"1053","doc92","heuristic",3
"1054","doc92","hypothesis",1
"1055","doc92","decision",3
"1056","doc92","economic",1
"1057","doc92","game",1
"1058","doc92","psychology",2
"1059","doc92","replication",1
"1060","doc92","cooperative",1
"1061","doc92","behavior",1
"1062","doc92","human",1
"1063","doc92","intention",1
"1064","doc92","interpersonal",1
"1065","doc92","relation",1
"1066","doc92","model",1
"1067","doc92","psychological",1
"1068","doc92","economics",1
"1069","doc93","social",2
"1070","doc93","dilemma",2
"1071","doc93","laboratory",1
"1072","doc93","experiment",1
"1073","doc93","endogenous",1
"1074","doc93","externality",1
"1075","doc93","strategic",1
"1076","doc93","uncertainty",2
"1077","doc93","ecosystem",2
"1078","doc93","service",1
"1079","doc93","dynamics",1
"1080","doc93","strategy",1
"1081","doc94","prosocial",2
"1082","doc94","action",1
"1083","doc94","sociality",2
"1084","doc94","calculation",2
"1085","doc94","social",2
"1086","doc94","cognition",1
"1087","doc94","behavior",1
"1088","doc94","functional",1
"1089","doc94","magnetic",1
"1090","doc94","resonance",1
"1091","doc94","brain",1
"1092","doc94","connectivity",2
"1093","doc94","dilemma",1
"1094","doc95","intuition",2
